user_name,date,num_stars,review,num_likes,user_name_answer,date_answer,answer
Jus V,"December 26, 2020",4,"Instagram is a great app. Many influencers use it and we can be updated to what they do or where they are. But I only give it 4 stars is because of the translation. Some language are not translated to english. And the comments are not also translated into english. But that's okay I guess. I wish that it could be updated but its fine if it's not. Like I said, this is a great app and can be used by many.",33,,,
Zachary,"December 31, 2020",2,"Can't see videos people send me in DMs recording from instagram camera, no matter how many times I try and load it, it refuses to, until many hours later. When I open this on iOS I have no issues and can right away, but on my Samsung galaxy m30 I can not open them for hours. This happens no matter what wifi I am on, or if I am on data, so it's the app. Please fix this",21,,,
Megan M,"December 30, 2020",1,The new update sucks. The notification bar at the top is stupid. The fact that you have to click on the story icon to post on your page is ridiculous. Plus you can't save drafts anymore? You can switch profiles in your notifications too? These are just reasons why I don't want to use Instagram anymore. It was good they way it was before. Why fix what's not broken? The new update is a joke.,33,,,
Siddharth Camarushy,"December 31, 2020",3,"A little disappointed by how glitchy the app is. I've got a display that goes up to the edges of my phone, but every time I want to make a story, the bottom fourth of my display isn't ever available for use. It used to work well, but it's just stopped ever since one of these recent updates. App gets a little less pleasant to use because of these things. But other than this, a good platform over-all. Does reduce reach a bit if I don't post for long, but still a good platform.",1234,,,
Shane Olean,"December 25, 2020",1,"Non-stop ads, ruined the notification section. Now the notifications act just like facebook. They don't show up until after you pull down to refresh the notifications. The notifications should appear as soon as you open the app. I shouldn't have to manually refresh the notifications in order to see them. Another issue is that you cannot post full screen videos anymore. It just doesn't work. It's broken. You people continuously break features that have worked flawlessly for years!",1184,,,
Yarnican,"December 13, 2020",1,"Instagram has been getting progresively worse with the algorithm and layout. Artists (and even non-artists) have been struggling to get our art out there with this app lately, and I've noticed a lot of my friend's posts don't show up in my feed. I mainly try not to update but it doesn't really do anything for my friends or others who do. This app needs to stop with the ""updates""",453,,,
Petka,"December 29, 2020",1,"Oh my! This was such a great app. I've been using it since 2014, and some great updates have been done. But the latest updates destroyed it. When you wanna post a story, you probably can't add gifs. Or even draw? The photo is just black or the gifs are crazy blurry. And why for god's sake can't I uninstall the app? Crazy!! No more. Please correct the mistakes soon....",3277,,,
Ally Koh,"December 27, 2020",1,"Both of my accounts were ""temporarily disabled"" due to ""suspicious activity."" Only one of them is connected to email/phone number/facebook while the other is connected to a dummy email I use. The code sent to the dummy email never arrives in the inbox. Let me use the app! Very frustrated and disappointed, as I sent a report a few days ago and have not received any response (not even an automated one).",2188,,,
Leanne,"December 25, 2020",1,"instagram has always given us completely useless updates instead of fixing what's already wrong with their app. so many glitches. story notifications are delayed, photos/videos disappear when you try to post them on stories or on your feed, and you can't even crop a single video or photo now when you want to post. instead of giving us a shop and gradient messages do something worthwhile that would actually make users' experiences better like hiring someone who actually knows how to do their job.",27,,,
Rose Coker,"December 31, 2020",2,Wow! I've been using this app for 2 years it's a great app but why isn't it working for me. As for me I would like to rate this app a 2/5 reasons why. Something always clicks out of instagram and goes to my home page. Instagram won't let me see other peoples stories and also takes its time to load. When I want to post things to my story it wont let me see what I have posted until 5mins later. Instagram also glitches when I want to save photos to my phone. Please correct the mistakes soon Thanks,3,,,
Lenia Giannaki,"December 19, 2020",1,"I used to love Instagram and I considered it one of my favorite apps. But lately it's only getting on my nerves more and more with the new updates. I can't post videos anymore. I have to post my video without caption and then edit it and add a caption, otherwise it is going to be just a black screen. Also, I can't post a video shaped the way I want it. It has to be a square (1:1). Please bring the old, fun Instagram back. I have literally started thinking of deleting the app. Please fix it",6707,,,
Oakley Scone,"December 17, 2020",1,"This app has gone down in quality over the years I've had it (2015 was the first year I used it). Recently, many updates have been made that make this app unenjoyable, such as the update not allowing posts that are not square, posts being out of chronological order in the user's feed, and the update concerning ""older posts"". I have been thinking about leaving this app for a while and one more bad update may be the last straw. Please be more open to users' suggestions.",644,,,
Esther Tilley,"December 27, 2020",2,"I like using Instagram in general. Everyone knows how popular it is and how helpful for small business it can be. That being said, I dislike the new layout. I prefer the buttons on the bottom the way they were. Keeps crashing when trying to upload. I am also VERY upset at the new terms of service and violation of privacy. I can't own a website with my own name (which is the same as my Instagram username) WITHOUT INSTAGRAMS PERMISSION??? WTH. I bought it with my own money fair and square from a hosting site. Also, I can buy whatever I want. Please let Instagram know how much they are violating our rights and privacy. It is not ok.",2192,,,
Nxjt,"December 19, 2020",4,"The interface is pretty good but the algorithm is really bad, it makes it hard for new users to grow especially those using this platform as a work. It's algorithm makes it so that the most followers have more interactions and engagement than this who have lower especially they're going to test of not having a share button and saves are primary(this is already going on in Europe). So if your here to look at memes and such, it's good! But if you're just starting out as a creator then not so much.",2892,,,
Lana Jackson,"December 24, 2020",2,"The algorithm on Instagram is poor, and as a person in the artist community, it doesn't help at all. I find Instagram a good place to post art, but the algorithm just made it worse. It automatically resets the page most of the time, and even your own followers barely see your posts, which gets rid of a lot of your likes. Please sort this out and just make the Instagram algorithm better. Until you fix this, it's a two star review.",115,,,
Kirii Bunie,"December 26, 2020",1,"I got my account to work but at what cost? The updates on this app are getting ridiculous, I can't even load a photo at FULL DATA. The new app is glitchy, it's harder to navigate, the algorithm is absolute trash like?? the only reason I'm really keeping the app is as a messaging app for my friends and even then, the ""group reels"" is just in the way and all in all the app is just absolute garbage now. How about in your next update, return it to an older version?",24,,,
Ciara Reolegio,"December 20, 2020",2,"I like this app. But it drives me nuts when I'm scrolling and the ""new posts"" thing pops up and doesn't go away unless I click on it. Which of course brings me all the way back at the top of the feed. I know if I've been scrolling for a minute, there's gonna be new posts. If I wanted to see them, I'd just double tap the home button.",30,,,
Official Thapa,"December 18, 2020",2,"The old features were pretty much better compared to the new one. And the algorithm? Dude, it's hell of a mess. It's really become tough as an ""Artist"" to grow and reach out to more people just because of this whole algorithm thing. Replace the old features back man. It's hell of a mess. Before, I loved this app a lot but not anymore. Everyone's having a problem with this issue.",764,,,
Maura S,"December 23, 2020",3,"Ok, so it's a good app, but there are a lot of frustrating things. Including, the updates. Everyone is on a different version now. I recently got Instagram on another device, and it looks really different, and I can't do the things I could before. The version looked like the one I had when I first started using Instagram, almost a year ago. Please fix the updates, and update everyone's instagram app.",836,,,
Ng CQuan,"December 22, 2020",3,"The problem of the setting to get notifications when my follow shares the photos and stories. before this no problems with this function, but now got something wrong already. Oh my gosh😵 Why doesn't notification work? I didn't received the notification when they posted the stories... If not, set this function for what? Arhhh, please take note and make improvements for this bug, thank you.",34,,,
Rylee Bruce,"December 20, 2020",2,"This app has so many bugs. When I go to upload a video and it gives me the option to upload it either cropped or expanded, it disregards my selection and acts as if I wanted it cropped. This has affected my ability to post. Sometimes sound with stories don't work and I have to go back, find a video in my feed and enable sound for the video to be able to hear sound in stories??? This is my second time having to uninstall and reinstall to try to fix my issues.",2784,,,
Ashley Harvey,"December 23, 2020",4,"Its great but recently I haven't been getting direct message notifications on time for a while now. The notifications either come in really late or not at all. I only notice I have a message when I open the app and its NOT good because its my main communication platform. I know at least one other person with this same issue, hence how irritating this is. Please fix this, thanks.",87,,,
Bianca Trifanescu,"December 25, 2020",2,"The new features that when watching a reel and press once o the screen and it mutes the video instead of pausing it is very annoying. Because most of the people display text and you pause the video to read it... And it is annoying to keep your finger pressed on to pause the video. What if the text is exactly under your finger? And also, when you want to read the caption, you cannot pause the video anymore... And you hear it over and over in the background while reading. You should really fix it.",3027,,,
Esteban Morales,"December 12, 2020",2,"I like this app. The problem is that when I want to message someone and I refresh the application, it erases my conversation with the account or person I was talking to. Please fix this issue because before we hitted December, this issue wasn't happening before. I would also change the ratings of the app when that is fixed. Please and thank you.",2654,,,
Stitchy,"December 12, 2020",1,"This app is flooded with adverts. I can't see the posts from people I follow because it's filled with adverts. When I look at stories I come across even more. There's no chronological posts either. The UI has changed to promote the shopping aspect of it and the reels. The algorithm has made it literally impossible for smaller businesses and creators. The algorithm is so terrible you have to pay to have your posts seen by people, it's exploiting creators. Please make this app fair.",2124,,,
Niken Larasati,"December 18, 2020",3,"Wish, I could give 2.5 star for the latest update. I kept getting logout after only a few second logging in. And why is it that I can't see old post from people/creator I followed on the home page. And NO, for the love of GOD, I don't want to buy anything on your shopping tab. We already have online shopping app for that... Please fix your bug soon...",31,,,
Florence Deadly,"December 12, 2020",1,"Have had instagram for years, but the recent update made it completely unusable. It is nothing more than advertisements at this point. You have to go out of your way to search friend's profiles to see anything they posted, because it's not ""suggested"". They even made it harder to post your own content which is counter productive. All for the sake of the new shopping tab. Obnoxious. Absolutely will not use it unless they change it back.",403,,,
Jackel Drew,"December 16, 2020",3,"It's alright, but it has a problem, and a big one to me. So I text my gf a lot on this app from it being stable with internet, and it's reliability, plus now it's variation and personal arrangement. Though these are good, I've been starting to not get notifications from my gf. It's some weird glitch I just found. It's only towards her, no one else, and it's starting to become an issue. It is possible it's because the phone, since I've uninstalled it, redownloaded it, and it still does it.",287,,,
Shelly For,"December 12, 2020",2,"I overall like insta as a platform, but lately everytime they've added an update, it gets worse. They replaced the post button with a shopping tab?! Why? Did anyone ask for the Instagram parody of Facebook marketplace? It makes the app more difficult to navigate. On top of this, I hear their testing something out where you can't share feed posts to your stories. Its their story, they should be able to decide what they want on it. I have much more to say, but I ran out of characters.",2366,,,
Lexi,"December 14, 2020",1,"The new update is just awful, nobody asked for reels, and nobody is asking for the shop either. Instagram is supposed to be a photo sharing app, lets leave it at that. I get very frustrated when im watching a video on my explore, and the app auto scrolls down to the next post, and the fact that I cant freely scroll any amount between pictures without it automatically jumping is truly unnecessary. Unfortunately I know this review will not solve anything, or even be seen by anyone who cares.",44,,,
Owen Tomlinson,"December 8, 2020",1,"This app keeps bugging out every time I try to follow someone's page. It started after I went and changed my password for both of my pages; every time I'd follow a new page I'd come across, my account would automatically unfollow said page 30 minutes later. It's happening constantly right now and it's really frustrating. Also the new layout for the buttons is rubbish, not to mention glitchy. I really do hope that these issues get fixed soon because right now, I'm not happy.",4191,,,
Adrian,"December 9, 2020",2,"There's an old saying, ""if it ain't broke, don't fix it"" I guess it applies to application design too. Every time I opened post in explore and want to read the caption it keeps turning into the next post. It's kinda annoying and til this day I still couldn't find a way to navigate with it. Same thing with relocating notification button and replacing it with ""shopping"" button.",2735,,,
michelle,"December 15, 2020",2,"This is getting annoying. DMing. When someone sends a photo or video I can't open it because it just keeps loading and loading. I have to close out the app and go back in, and that isn't guaranteed to work. Now, I get the notification that someone has texted me or my group chat, but when I open it, I can't see the messages, which means ANOTHER time I have to close out the app, again, not guaranteed to work. PLEASE FIX THIS.",25,,,
• ii Pan Panda's fan •,"December 22, 2020",3,"I was used to love Instagram , I know you have problems with law now but that doesn't mean every single hour we have to use the veryfy code . The first time when we have to make a acc code It's okay but next time it didn't work- but the rest changes are okay . Why only 3 stars ? Welp I can't be on Instagram more then 3 times cuz It's giveing me the veryfy code . And if you could maybe make more bots cuz like I see I get my veryfy code 1 hour after trying to make a an acc to share my arts .",13,,,
Aaron Cowan,"December 21, 2020",1,"Tag, keyboard blocking and post not sent try again every time since update... Android 11 . please get it together Update, latest Android, video posts first frame (same filters only stick on first frame) then the rest is blacked out.. seriously?! Edit 12/21/20 You guys are lost.... Still videos are posting with first image then completely blacked out for the rest of the video. Was working for the last year. Now it's trash. Any idea when you will figure out this simplistic issue?",13,,,
Mansi Dharwal,"December 22, 2020",3,"It's fun and first and only social media app I use and it's fun and good and a kind of perfect for me😊. Whenever I try to use any music in my story then after I post my story it always says"" song unavailable"" and it's very irritating. Fix it.new problem- whenever I try to open link like from sponsored song's story....it shows error...I do have Spotify but it never shows any option or open itself in Spotify.",7,,,
Christofski V,"December 25, 2020",1,"Incredibly glitchy for such a basic app. All you can do is post short videos and pictures, and half the time that doesn't work. I frequently have problems with videos. Video black when you watch it, it turns out that happens when you tag someone in the video. Pretty shameful for 2020",11,,,
Kittehcrener !,"December 24, 2020",3,"Previously rated 4 star, but the algorithm is incredibly difficult to use to your advantage as an artist as time goes on. The ""standard"" to be active is difficult, not to mention it's harder to make a post now that the button for posts is now reels, a feature I hardly use, and the post button is harder to use. If I want to look at reels, I go to the explore page. I hate the shopping feature being easy access, this isn't Amazon or Walmart, now it's hard to look at my notifications.",1667,,,
Elte Hupkes,"December 22, 2020",1,"Posted a video for the first time in my life, black screen with only audio. Tried again with a filter to force some processing, same result. In addition, editing the caption puts the keyboard over the text field without an ability to scroll to it, so you can't see what you type. I'm an Android dev myself and I'm stumped that one of the largest companies in the world would release something this buggy. Uninstall it is.",152,,,
Jameson Thomas,"December 22, 2020",3,"It used to be one of my favourite apps, but now there's just too many adverts and sponsored posts. I get that ads are needed to make revenue, but it's just too much now! On my feed, one in every four posts is a random sponsored post. And one in every three stories are an advert. It just takes so much time now to get through the posts and stories that it just puts me off. I'm using insta so much less than I used to and just don't feel as connected to it anymore :(",3271,,,
Calista Britania,"December 21, 2020",1,"Insta's getting worse & worse. Recently they changed the like and follow notification section to a shopping section, which is already bad. And now it keeps glitching in both my samsung phone and on my ipad as well. It keeps switching to another account eventhough I didn't click switch account. It comes back and forth to my other accounts which is so annoying.",15,,,
Yosselin Escobar,"December 12, 2020",1,"Instagram was my best way to communicate with family, friends, and people in general. But lately with their updates, it has gone downhill. With their last few updates i have not enjoyed using the app and I very much did not like it. The old instagram was a lot more simple, easier to use, and in my opinion much better. I would rather stick to a much simpler communicating way like snapchat.",398,,,
Mountain Heritage Homestead,"December 19, 2020",1,Was fine before! Now it's a huge process to add to my stories which needs to be quick and easy. Hate the market and reels tabs. The reels and market tabs need to switch places with the heart and plus size tab so we can easily share content. Also now unable to share others stories in my stories. FIX IT or I'm moving elsewhere just like so many others are.,25,,,
SACHIN SINGH,"December 16, 2020",1,"There are a few reasons why you might not be able to add music to your Instagram Story, and they include: You live in a country where the feature isn't available. Music is enabled on the app in over 90 countries, but due to Instagram's strict adherence to copyright law, it's disabled in some countries (_India)",14,,,
Rachel Davies,"December 13, 2020",2,"I use Instagram a lot, and normally enjoy it, but I really don't like the updated version. It used to be much easier to do lives, and the option to add a story was on the home page as well as the profile page, now it's only on the profile page, which is really annoying! Also, I have a few accounts, but the one I use most frequently doesn't have the new story fonts! I have tried deleting and reinstalling the app, and logging out and back in. Nothing is helping. I'm really not happy with it!",5192,,,
Artemis Giovanopoulou,"December 18, 2020",2,"A lot of periods of time it has bugs. This time it has problem when I try to forward a post to friends of mine (we follow each other); it does not show them in the row it was before, the most recent ones, however it shows random people that I don't even have interaction with and lastly, I do not even have the option to send it to specific people, they just disappeared like I don't follow them. This is the MAIN issue right now. Oh, and the new update with the ""market""... It's a no. Respectfully.",63,,,
Alizeh Khan,"December 30, 2020",5,"The app is so fun. Literally it helps us to get social awareness. It's a fantastic app for socialisation,finding friends and is a safe way to know others. Such apps make the world smaller and smaller... We can know about that respective category in which we are interested. Best way to spend the time...Full Review",33,,,
My King,"December 24, 2020",1,"I like the old version,the upgraded one few days ago isn't helpful and often gave me headache instead.Hope you can get back the old one😔.Specially when I wanted to post something like video it became too large that can't see the full screen of the vid even though I tap to make the vid became smaller that could be able to see the whole feature of the vid but now it doesn't work at all.This new upgrade is worst for me,that's not only the problem I encounter but words here are limited!!!!!",13,,,
Zayn Ali Khan,"December 19, 2020",1,With every new update your app gets filled with bugs and glitches. It's not optimized at all. It's just sucks. I don't know why the font size in app increases at night...I checked whether it's a feature or something but unfortunately it's a bug. There aren't 1 or 2....there are plenty of them. Then what's the difference between XIOAMI and Instagram. Both are filled with bugs with every update 2 or 3 bugs free,384,,,
Thara Edits,"December 24, 2020",3,"I give three stars for insta, it's really awesome app for me and the irritating thing is when I post something there is some notification comes in the screen like ""we have to protect our community...... tell us or ok "" like this Notification is coming every time when I upload . I really don't know what abt that but its irritating, and when I tag someone in the post is not visible for me . I report about this two problems in insta, but there is no response from it. Please solve the problem.",13,,,
shalinee s.,"December 30, 2020",1,"I have been logged out of instagram a week ago...tried every possible way to recover but couldn't. Please look into it, it's been a week already. After reporting also,. I tried all the on screen instructions but I'm not getting a revert back even. Please fix this issue ASAP. My username is _enniigma...Full Review",2,,,
ever venus,"December 20, 2020",1,"The app does not function properly, since December started I have not been able to like, comment, caption photos. I have reported the issue numerous amount of times, and got no answer at all, I came to the app store to see that instagram basically doesn't care , doesn't reply to the requests for help even on the review. Which is making me wonder why is this app even being allowed to run with little to no support for the people who use it, unless you're someone who has thousands of followers.",77,,,
Bahski,"December 20, 2020",1,"Updated their terms of service and now I'm deleting the app. Their new updated terms are so loosely defined that they have the right and capabilities to do pretty much anything they want with any of the days on your phone. Copy/Read your text messages, call logs, contacts. They can do live analysis on your camera. It's simply not acceptable in my eyes for another big tech company to take advantage of their platforms popularity. Maybe I'll come back to it when they've clarified their TOS.",102,,,
Priyanka Soni,"December 31, 2020",1,"I have rated one star because i have page on instagram and despite of everything (updating the app constantly) I don't get the new features everytime. Like at first i was unable to get the stickers options for my story and then the 30 second reel option isn't available. It is available on my main account but not on my page account and if it's not available there.. as a creator what's the use of instagram for me? (And yes i have also reported it several times, still there's no response!)",0,,,
Eldon Bailey,"December 18, 2020",1,"Going to delete account if you don't quit with the suggested posts. If I wanted to find new things to follow, I'd click the search button. I've already deleted my FB account years ago and this will be next if you keep being intrusive. Everyone - stop letting FB be intrusive. Don't be afraid to get them the F out of your life. This is the last straw and I'm giving the devs a chance to keep me or let me go. You need me more than I need you.",9,,,
Roman Diaz,"December 14, 2020",1,"First it was the ads. Then it was the invasive ads in the feed. Then it was the invasive ads in the feed and stories making it a challenge to actually see something your contacts have shared. Then came the pathetic algorithm detecting nudity or offensive content while you still allow well-known and already reported pedophiles in your platform as ""influencers"". And now you cannot share posts to your stories who knows why. You're doing your best to make it the worst social media app out there.",22,,,
Connor Bostock,"December 21, 2020",1,This app used to be one of my favourites. However the recent updates have destroyed that. I feel like you guys have tried to make the app better and easier to use but instead have done the exact opposite and have actually broken the app in the meantime. I can no longer post videos (if I do they just show up black) and I can only tag people if I post 1 slide. Also i have not met 1 person out of the hundreds I've spoken to who likes the redesign of the messaging.,7,,,
Anna Pavone,"December 17, 2020",1,"I have come to know a lot of interesting artists with the resharing in the stories: erasing that feature is a terrible choice, as in we, the public, will not able to know a lot of gorgeous art. And, as someone already said, the buttons are all in the wrong places.",9,,,
Ageng Kusuma,"December 21, 2020",3,"The new updates really disappointing me. I can't post stories and feeds with 18:9 screen ratio anymore (my phone have 18:9 screen ratio), it force me to use (max) 16:9 screen ratio to post it. It is so annoying because I have to zoom out my photo/video before I post it on Instagram, if I don't zoom out it, the upper and the bottom is cut out. Please let me know why that thing happen to me? It's kinda annoying really. Please fix it in next updates.",8,,,
Serena Moriarty,"December 24, 2020",2,"Very glitchy and buggy especially with the dark theme. Sometimes I have to go back to settings and put the light theme on and put back the dark theme so the navigation buttons reappear. We can't see the medias and pics in groupchats and direct messages anymore which is extremely annoying, we can't just scroll up to get every pic so we basically lost them in the chat thanks to this new update.",8,,,
Sammy Milkshake,"December 17, 2020",1,"Instagram is removing several features that help the art community grow. All the creativity being blocked is disheartening and making me not want to use the app. Instagram is going to stop share on stories which most small creators get their views from. Also they changed the algorithm for art tags. Our reach has been ruined and trampled. This app used to be good but with the reels and changes, it's getting more suffocating and not as fun anymore. I don't want to use the app anymore now. 💔",12,,,
T A,"December 19, 2020",1,"Every time a video clip ends it automatically scrolls to the next one and it's really annoying. I'm capable of scrolling myself you don't have to do it for me? Also those follow suggestions in-between stories were a pointless and irritating feature. Stop messing with an app that was fine to start with and adding all these absolutely idiotic features that make it incredibly annoying to use. Thats only two out of countless horrible changes they've made, this is just a terrible app now",16,,,
Gamer Dude,"December 18, 2020",1,"Instagram used to be okay, but now it's just become awful with the newest updates. First off, the algorithm is a mess. Second, you changed the way to get to certain things which was so annoying. And last, but definitely not least, you're seriously going to get rid of the ability to share posts to your story?? NOBODY IS ASKING FOR THIS. THIS IS ONLY GOING TO HURT EVERYONE ON THIS APP. Smaller accounts rely on story sharing. It's a great way to share info and petitions, too. DONT GET RID OF THIS.",4246,,,
ItsBekkks,"December 29, 2020",3,"There are ads every 5 posts! My newsfeed is litered with ads and its EXTREMELY obnoxious! I have been a IG user since 2012 and love it most of the time, but I am so sick and freakin tired of ads every 5 posts!!! Then, I have my personal page and my business page. My business page continues to have a red dot that says I have a DM. I go to said DM and THERES NOTHING THERE!! I have checked all the ones I have already and the dot doesnt go away!! IG has gone way downhill and im considering deleting",15,,,
Minvivi Swag,"December 30, 2020",1,"As of recently every time I try to post a video, it zooms in on it own cropping my video 😐 this is extremely frustrating and inconvenient. Also the keyboard is covering the text, and sounds from a video keeps playing even when I'm not on the video and the only way to stop it is to exit the app. So disappointing.",14,,,
Corban Dallas,"December 10, 2020",1,"If you love ads more than seeing your friends, this app is for you. It started slowly, an ad here, and ad there. Then one day we woke up to an onslaught the likes of which we'd never seen before. More ads than friends. More ads than sins. this app is a pain in the rear to use now. Can not wait for the next photo sharing app to come out and replace this one. On top of it all with the latest update I can't even upload pictures or videos anymore. So now I just get to look at ads all day.",3855,,,
CaraBean19,"December 19, 2020",1,"After the new update this has done nothing but go downhill. They changed up the whole layout to make it way more annoying to use, you have to go home just to check anything instead of one click. I cant tag myself in my posts without it telling me that it's restricted and its annoying as hell. What if I took a selfie and wanted to tag myself? Nope, cant do that. It takes forever just to send messages even when my internet is fine and they removed stickers. Good job, you ruined this app.",32,,,
Natasha Canepa Borrero,"December 20, 2020",2,"The reason why I gave two stars instead of one is due to how I was able to find new artists and small businesses whom I had the opportunity to connect with and share their works with others. But now, the platform has been slowly declining in quality and user experience to the point that it is hard for new users to grow a following. The new update with an awful interface and useless features made this feel more like another Facebook but worse with the soon removal of shares. Please fix this.",49,,,
Alina Becu,"December 22, 2020",2,"Not happy with all the new updates. Marketplace not necessary. Could have improved the picture tools, also can you please let pictures upload full size. Very confused what happened with the story movie upload, if the video goes into multiple stories, the video I chose in the background restarts on the second story instead of carrying on with the continuation of the song. Very weird and annoying.",9,,,
Lloyd Martin,"December 16, 2020",1,"As of a few months ago, sometime around September or October 2020, Instagram has added a weird snapping feature while scrolling through the explore page. When you try to scroll up or down, the screen quickly snaps to the post making it impossible to scroll normally or place a line exactly where you want it to be on the screen. Nobody asked for this. Nobody likes it. And I'm giving this one star until i get the option to turn it off.",454,,,
Mary Douglas,"December 25, 2020",4,"This super cool. It's like Snapchat and Tictok mixed together. The only thing is, is when you have to accounts and you've posted something on the other sometimes it takes a while to load so you can't get into your other account. Other than that it's a really good app and I definitely recommend it!😁",3,,,
big no,"December 10, 2020",1,"I feel screwed around. Instagram keeps removing features at random. I've been having an issue of not being able to reshare posts to my story even if I was perfectly capable of such a few months ago. Then it all went downhill and this ""share to your story"" button keeps disappearing and coming back. I do not want to use apps that play around with me like this. Please be more consistent.",362,,,
Olivia Fones,"December 22, 2020",1,"New update no longer has drafts, making it difficult for small business owners to time releases of multiple items. Extremely slow and buggy. When I try to share posts on my story, sometimes the screen is just blank. I also randomly switch between my different accounts without pressing anything. 1. Bring back drafts 2. Fix lag please! This is a wonderful platform, I don't know why it has deteriorated so much as of late.",123,,,
